,Ticker,Basic EPS,date
5237,SQNS,"['-', '-0.55', '-1.94', '-1.52', '-1.56']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5238,SQSP,"['-', '-2.60', '-1.86', '-13.61']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5239,SQZ,"['-', '-2.49', '-9.35', '-2.23', '-1.40']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5240,ASMB,"['-', '-3.00', '-1.75', '-3.72', '-3.98']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5241,SCHL,"['-', '2.33', '-0.32', '-1.27', '0.44']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
5242,SCHN,"['-', '-', '5.90', '-0.15', '2.05']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
5243,SRCL,"['-', '-0.30', '-0.63', '-3.81', '-2.91']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5244,MSM,"['-', '-', '3.89', '4.53', '5.23']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
5245,SDPI,"['-', '-0.02', '-0.13', '-0.04', '-0.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5246,SDRL,"['-', '32.20', '-46.59', '-12.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5247,SSNT,"['-', '-0.03', '0.04', '1.51', '0.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5248,CARA,"['-', '-1.74', '0.18', '-2.49', '-2.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5249,CCL,"['-', '-8.46', '-13.20', '4.34']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
5250,SSSS,"['-', '5.69', '4.21', '1.24', '0.04']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5251,SST,"['-', '0.26', '0.78', '0.11', '-0.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5252,ATCX,"['-', '-0.81', '-2.15', '-0.52', '-0.01']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5253,GHI,"['-', '1.54', '0.21', '1.25', '1.87']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5254,PAG,"['-', '14.89', '6.74', '5.28', '5.53']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5255,SCI,"['-', '4.79', '2.92', '2.03', '2.45']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5256,SCKT,"['-', '0.58', '-0.54', '0.05', '-0.09']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5257,SCL,"['-', '6.01', '5.52', '4.47', '4.90']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5258,MTC,"['-', '-2.90', '-1.60', '-1.10', '-1.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5259,SCLX,"['-', '-', '-0.34', '-1.27']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5260,SCM,"['-', '1.72', '1.04', '1.45', '1.64']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5261,SCMA,"['-', '0.38', '-0.00']","['ttm', '12/31/2021', '12/31/2020']"
5262,ATOS,"['-', '-0.18', '-1.97', '-2.03', '-5.50']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5263,ATSG,"['-', '3.33', '0.42', '1.02', '1.16']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5264,SSY,"['-', '-0.29', '1.00', '-0.16', '-0.25']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
5265,MTNOY,"['-', '7.63', '9.46', '4.99', '4.85']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5266,MTPOY,"['-', '98.60', '61.60', '124.80', '103.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5267,PAY,"['-', '0.06', '0.07', '0.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5268,STAA,"['-', '0.52', '0.13', '0.32', '0.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5269,STAG,"['-', '1.15', '1.32', '0.35', '0.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5270,MTRY,"['-', '-0.11']","['ttm', '12/31/2021']"
5271,SCOA,"['-', '0.12']","['ttm', '12/31/2021']"
5272,SCOB,"['-', '0.40']","['ttm', '12/31/2021']"
5273,SCOR,"['-', '-0.78', '-0.67', '-5.33', '-2.76']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5274,SCPS,"['-', '-1.56', '-0.81', '-0.18', '-0.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5275,SCS,"['-', '0.03', '0.22', '1.67', '1.06']","['ttm', '2/28/2022', '2/28/2021', '2/29/2020', '2/28/2019']"
5276,AXLA,"['-', '-1.70', '-1.78', '-3.55', '-2.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5277,SFR,"['-', '0.38']","['ttm', '12/31/2021']"
5278,CEM,"['-', '12.77', '-33.60', '-3.05']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
5279,MTW,"['-', '0.32', '-0.55', '1.31', '-1.89']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5280,MUC,"['-', '-', '0.86', '0.93', '1.11']","['ttm', '7/31/2022', '7/31/2021', '7/31/2020', '7/31/2019']"
5281,SCWO,"['-', '-0.03', '-0.01', '-0.02', '-0.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5282,SCWX,"['-', '-0.48', '-0.27', '-0.39', '-0.48']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5283,SCX,"['-', '2.06', '2.20', '-3.14', '0.87']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
5284,SCYX,"['-', '-1.25', '-5.15', '-9.60', '-2.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5285,STBX,"['-', '0.03', '-0.00']","['ttm', '9/30/2021', '9/30/2020']"
5286,SD,"['-', '3.21', '-7.77', '-12.68', '-0.26']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5287,SDAC,"['-', '1.34']","['ttm', '12/31/2021']"
5288,AXP,"['-', '10.04', '3.77', '8.00', '7.93']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5289,BHF,"['-', '-2.53', '-12.53', '-7.18', '7.36']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5290,PBLA,"['-', '-0.87', '-0.62', '-1.09', '-1.27']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5291,SDIG,"['-', '-2.03', '-0.01', '-0.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5292,SDGR,"['-', '-1.42', '-0.41', '-0.41', '-0.70']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5293,SGEN,"['-', '-3.70', '3.51', '-0.96', '-1.41']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5294,SGFY,"['-', '0.12', '-0.09', '-0.19', '-0.18']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5295,MXCT,"['-', '-0.21', '-0.17', '-0.23', '-0.17']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5296,STGW,"['-', '-0.03', '0.73', '0.22']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5297,MXE,"['-', '-', '5.39', '-2.35', '-2.34']","['ttm', '7/31/2022', '7/31/2021', '7/31/2020', '7/31/2019']"
5298,STIM,"['-', '-1.22', '-1.46', '-1.58', '-2.69']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5299,NABZY,"['-', '-', '0.96', '0.41', '0.84']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
5300,STOR,"['-', '0.99', '0.84', '1.24', '1.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5301,STTK,"['-', '-1.07', '-2.36', '-1.59', '-0.49']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5302,STVN,"['-', '0.53', '0.27', '0.13']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5303,BLUE,"['-', '-11.89', '-9.95', '-14.31', '-10.68']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5304,SDVKY,"['-', '11.53', '6.96', '6.81', '10.14']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5305,SE,"['-', '-3.84', '-3.39', '-3.35', '-2.84']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5306,SGIOY,"['-', '94.69', '91.26', '98.93', '106.08']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5307,SEAC,"['-', '-0.16', '-0.58', '-0.24', '-1.06']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5308,SEAS,"['-', '3.28', '-3.99', '1.11', '0.52']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5309,SEAT,"['-', '-0.04', '-10.34', '0.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5310,SEB,"['-', '490.36', '244.21', '242.78', '-14.61']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5311,SECO,"['-', '-', '-11.80', '30.75', '30.10']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5312,SU,"['-', '2.77', '-2.83', '1.86', '2.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5313,SEDG,"['-', '3.24', '2.79', '3.06', '2.85']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5314,SEE,"['-', '3.36', '3.24', '1.70', '1.21']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5315,NBSE,"['-', '-0.93', '-0.89', '-3.26']","['ttm', '9/30/2021', '9/30/2020', '9/30/2019']"
5316,NBST,"['-', '-0.16']","['ttm', '12/31/2021']"
5317,SEED,"['-', '-16.29', '-16.95', '-14.87']","['ttm', '9/30/2021', '9/30/2020', '9/30/2019']"
5318,SEEL,"['-', '-0.73', '-0.43', '-2.52', '-12.13']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5319,SEER,"['-', '-1.17', '-2.48', '-0.75', '-0.29']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5320,SEIC,"['-', '3.87', '3.05', '3.31', '3.23']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5321,NBW,"['-', '0.70', '0.16', '1.79']","['ttm', '10/31/2021', '10/31/2020', '10/31/2019']"
5322,NBY,"['-', '-5.25', '-10.85', '-16.80', '-13.65']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5323,NC,"['-', '6.73', '2.11', '5.68', '5.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5324,NCA,"['-', '-0.04', '-0.07', '1.26', '0.28']","['ttm', '2/28/2022', '2/28/2021', '2/29/2020', '2/28/2019']"
5325,SEMR,"['-', '-0.03', '-0.06', '-0.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5326,SENEA,"['-', '5.83', '13.82', '5.62', '0.59']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5327,SENEB,"['-', '5.83', '13.82', '5.62', '0.59']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5328,SENS,"['-', '-0.72', '-0.77', '-0.61', '-0.60']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5329,SWDBY,"['-', '18.62', '11.55', '17.62', '18.96']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5330,BSAC,"['-', '1.79k', '1.16k', '1.31k', '1.26k']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5331,NEWR,"['-', '-3.88', '-3.15', '-1.52', '-0.72']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5332,SEV,"['-', '-1.07', '-0.97', '-0.18']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5333,SHG,"['-', '7.31k', '6.65k', '7.00k', '6.58k']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5334,SFIX,"['-', '-1.90', '-0.08', '-0.66', '0.37']","['ttm', '7/31/2022', '7/31/2021', '7/31/2020', '7/31/2019']"
5335,SFL,"['-', '1.35', '-2.04', '0.83', '0.70']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5336,NCZ,"['-', '1.54', '0.45', '-0.07']","['ttm', '2/28/2021', '2/29/2020', '2/28/2019']"
5337,NDAQ,"['-', '2.38', '1.89', '1.56', '0.92']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5338,SF,"['-', '7.34', '4.49', '3.99', '3.57']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5339,SFBC,"['-', '3.50', '1.35', '2.64', '2.82']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5340,SFE,"['-', '1.36', '-1.81', '2.64', '-0.76']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5341,SFET,"['-', '-4.80', '-8.00', '-384.00', '-2.64k']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5342,NEGG,"['-', '0.10', '0.08', '-0.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5343,NEN,"['-', '-0.73', '0.39', '1.76', '1.11']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5344,NEO,"['-', '-0.07', '0.04', '0.08', '0.07']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5345,NEOG,"['-', '0.45', '0.57', '0.56', '0.58']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
5346,SGAPY,"['-', '1.18', '0.34', '0.66', '1.90']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5347,SGBLY,"['-', '15.63', '7.77', '15.94', '17.23']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5348,SWI,"['-', '-0.33', '1.02', '0.12', '5.20']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5349,SGU,"['-', '-', '2.15', '1.07', '0.35']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
5350,SHAK,"['-', '-0.22', '-1.14', '0.63', '0.54']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5351,SWIM,"['-', '-0.56', '-0.29', '0.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5352,SWIR,"['-', '-2.40', '-1.36', '-1.95', '-0.68']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5353,SGTX,"['-', '-2.43', '-7.55', '-2.78', '-1.64']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5354,SWK,"['-', '10.55', '7.85', '6.44', '4.33']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5355,SWKH,"['-', '2.03', '0.40', '1.85', '0.47']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5356,SYBX,"['-', '-1.09', '-1.65', '-1.70', '-2.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5357,NFJ,"['-', '2.02', '1.77', '1.72', '-0.90']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5358,SHOO,"['-', '2.43', '-0.23', '1.78', '1.58']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5359,SHBI,"['-', '1.17', '1.27', '1.27', '1.96']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5360,SHC,"['-', '0.41', '-0.16', '-0.08', '-0.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5361,NGL,"['-', '-2.22', '-5.68', '-4.59', '2.01']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5362,NGLOY,"['-', '3.46', '0.84', '1.41', '1.40']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5363,PGTI,"['-', '0.45', '0.77', '0.75', '1.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5364,PHD,"['-', '0.97', '0.08', '0.53']","['ttm', '11/30/2021', '11/30/2020', '11/30/2019']"
5365,SIEGY,"['-', '2.33', '3.84', '2.50', '3.21']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
5366,NIE,"['-', '2.68', '7.54', '3.88', '-0.46']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5367,SILC,"['-', '1.54', '0.80', '1.36', '1.94']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5368,SHCR,"['-', '-0.30', '-0.18', '-0.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5369,PHR,"['-', '-2.37', '-0.69', '-4.50', '-0.53']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5370,SINT,"['-', '-0.36', '-1.01', '-4.82', '-61.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5371,CLPT,"['-', '-0.69', '-0.43', '-0.42', '-0.56']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5372,NKTR,"['-', '-2.86', '-2.49', '-2.52', '4.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5373,SIRI,"['-', '0.32', '0.03', '0.20', '0.26']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5374,SIRE,"['-', '1.19', '0.58', '2.46', '2.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5375,BUD,"['-', '2.33', '0.70', '4.62', '2.21']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5376,NKTX,"['-', '-2.62', '-5.44', '-4.19', '-0.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5377,NKX,"['-', '-0.17', '-0.14', '2.72', '0.55']","['ttm', '2/28/2022', '2/28/2021', '2/29/2020', '2/28/2019']"
5378,NLS,"['-', '-0.72', '1.99', '-3.13', '0.49']","['ttm', '3/31/2022', '12/31/2020', '12/31/2019', '12/31/2018']"
5379,SHECY,"['-', '300.95', '176.69', '188.79', '181.50']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5380,SHEN,"['-', '19.97', '2.54', '1.10', '0.94']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5381,NLSP,"['-', '-1.00', '-0.27', '-0.46', '-0.44']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5382,SHO,"['-', '0.06', '-1.93', '0.54', '1.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5383,NNDM,"['-', '-0.81', '-1.13', '-2.50', '-8.50']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5384,NNGRY,"['-', '5.21', '2.94', '2.88', '1.57']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5385,SKE,"['-', '-1.97', '-1.44', '-1.00', '-0.72']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5386,SYF,"['-', '7.40', '2.28', '5.59', '3.76']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5387,NNOX,"['-', '-1.28', '-1.23', '-0.75', '-0.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5388,SHOP,"['-', '2.34', '0.27', '-0.11', '-0.06']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5389,SHPH,"['-', '-0.09', '-0.07']","['ttm', '12/31/2021', '12/31/2020']"
5390,SHPW,"['-', '-0.40', '-0.08', '-0.19']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5391,SHQA,"['-', '1.32']","['ttm', '12/31/2021']"
5392,SKFRY,"['-', '16.10', '9.44', '12.20', '16.00']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5393,NPCE,"['-', '-2.17', '-1.74', '-2.70']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5394,SHTDY,"['-', '12.45', '11.55', '10.55', '9.85']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5395,SYIEY,"['-', '0.69', '0.57', '0.55', '0.53']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5396,NPV,"['-', '-', '1.55', '0.37', '1.02']","['ttm', '5/31/2022', '5/31/2021', '5/31/2020', '5/31/2019']"
5397,SYM,"['-', '-', '-3.06', '0.00', '-2.56']","['ttm', '9/30/2022', '9/30/2021', '9/30/2020', '9/30/2019']"
5398,SYNA,"['-', '6.60', '2.29', '3.54', '-0.66']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
5399,NRAC,"['-', '0.34']","['ttm', '12/31/2021']"
5400,PLG,"['-', '-', '-0.18', '-0.11', '-0.52']","['ttm', '8/31/2022', '8/31/2021', '8/31/2020', '8/31/2019']"
5401,PLL,"['-', '-1.48', '-0.01', '-0.02']","['ttm', '6/30/2021', '6/30/2020', '6/30/2019']"
5402,SHW,"['-', '7.10', '7.48', '5.60', '3.97']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5403,CLDX,"['-', '-1.64', '-2.02', '-3.51', '-14.48']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5404,CRKN,"['-', '-4.60', '-1.16', '-0.52']","['ttm', '3/31/2021', '3/31/2020', '3/31/2019']"
5405,CRL,"['-', '7.77', '7.35', '5.17', '4.72']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5406,SHZHY,"['-', '2.24', '3.40', '3.39', '3.02']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5407,SI,"['-', '2.95', '1.39', '1.38', '1.20']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5408,SIBN,"['-', '-1.71', '-1.50', '-1.55', '-2.20']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5409,SID,"['-', '8.91', '2.75', '1.30', '3.77']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5410,CRSR,"['-', '1.08', '1.20', '-0.09', '-0.15']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5411,NSTB,"['-', '0.07']","['ttm', '12/31/2021']"
5412,NTRB,"['-', '-0.81', '-0.44', '-0.43', '-0.55']","['ttm', '1/31/2022', '1/31/2021', '1/31/2020', '1/31/2019']"
5413,SKYX,"['-', '-0.09', '-0.15']","['ttm', '12/31/2021', '12/31/2020']"
5414,SLDP,"['-', '0.13', '-0.56', '-0.07']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5415,CLEU,"['-', '-0.12', '0.19', '0.07', '0.13']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5416,NTDOY,"['-', '101.17', '100.81', '54.28', '40.39']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5417,SIDU,"['-', '-0.34', '-0.10', '-0.12']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019']"
5418,SLCA,"['-', '-0.45', '-1.55', '-4.49', '-2.63']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5419,SLDB,"['-', '-10.20', '-25.50', '-43.65', '-33.75']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5420,CUBE,"['-', '1.10', '0.85', '0.89', '0.89']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5421,NTGR,"['-', '1.63', '1.95', '0.83', '-0.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5422,SIEB,"['-', '0.16', '0.10', '0.13', '0.44']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5423,SLF,"['-', '6.72', '4.11', '4.42', '4.16']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5424,SLGC,"['-', '-0.64', '-0.29']","['ttm', '12/31/2021', '12/31/2020']"
5425,AINC,"['-', '-16.68', '-108.30', '-12.03', '2.29']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5426,NTST,"['-', '0.08', '0.04', '-0.33', '-0.84']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5427,SIEN,"['-', '-1.10', '-1.79', '-2.63', '-3.25']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5428,SLI,"['-', '-0.25', '-0.21', '-0.11', '-0.11']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
5429,SLM,"['-', '3.67', '2.27', '1.31', '1.08']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5430,CNF,"['-', '19.00', '1.60', '7.80', '13.80']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5431,NTTYY,"['-', '329.29', '248.15', '231.21', '220.12']","['ttm', '3/31/2022', '3/31/2021', '3/31/2020', '3/31/2019']"
5432,NTWK,"['-', '-0.08', '0.15', '0.08', '0.74']","['ttm', '6/30/2022', '6/30/2021', '6/30/2020', '6/30/2019']"
5433,NTZ,"['-', '0.35', '-2.25', '-3.05', '3.05']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5434,SIGA,"['-', '0.92', '0.71', '-0.09', '5.28']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5435,SIGI,"['-', '6.55', '4.11', '4.57', '3.03']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5436,SII,"['-', '1.33', '1.10', '0.46', '0.95']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5437,AGTI,"['-', '0.20', '-0.18', '-0.32', '-0.25']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
5438,CPHC,"['-', '2.47', '0.23', '0.59', '1.28']","['ttm', '12/31/2021', '12/31/2020', '12/31/2019', '12/31/2018']"
